Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2023,CO,Colorado,Yuma,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,28.4,,,21.5,36.2,"9,862","7,075",08125,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.424564854412 40.0028209513012)
2023,NC,North Carolina,Alexander,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,36.5,,,28.1,45.1,"36,473","29,341",37003,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.1770332718611 35.9204725331462)
2023,NC,North Carolina,Henderson,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,30.3,,,23.6,37.1,"119,230","97,324",37089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.4800088797413 35.336054724191)
2023,NC,North Carolina,Pamlico,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,36.0,,,27.9,45.0,"12,423","10,683",37137,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-76.7287126546537 35.1471252533281)
2023,NC,North Carolina,Richmond,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,42.9,,,34.4,51.6,"42,324","32,370",37153,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-79.7480501194479 35.0059731618643)
2023,TX,Texas,Mills,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,33.0,,,24.7,41.3,"4,548","3,625",48333,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-98.5954945893768 31.4950789816718)
2023,TX,Texas,Moore,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,39.0,,,35.3,43.0,"21,190","14,480",48341,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-101.893022217269 35.8377251925655)
2023,VA,Virginia,Sussex,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,45.5,,,37.2,53.9,"10,757","9,043",51183,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.2619862677843 36.9217516130991)
2023,CA,California,Kern,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.9,,,27.2,36.6,"913,820","654,092",06029,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-118.730029086317 35.3428262386385)
2023,AL,Alabama,Choctaw,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,44.4,,,36.2,53.0,"12,252","9,839",01023,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.2631706219377 32.0198224293383)
2023,AL,Alabama,Pike,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,40.3,,,33.0,48.3,"33,137","26,665",01109,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.9407627085231 31.8027535253528)
2023,AL,Alabama,Geneva,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,42.3,,,34.4,50.7,"26,988","21,061",01061,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.8396481010202 31.0950365894133)
2023,CA,California,Riverside,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,,,23.7,31.1,"2,492,442","1,899,181",06065,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-115.994764890688 33.7437710409515)
2023,AL,Alabama,Pickens,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.8,,,29.8,40.3,"18,688","15,154",01107,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.0891310718596 33.2807870081005)
2023,AL,Alabama,Henry,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,,,26.1,37.0,"17,899","14,236",01067,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.2412788046304 31.5148475570572)
2023,CA,California,Fresno,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.9,,,26.4,35.6,"1,017,162","737,124",06019,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-119.64899454546 36.7581714404224)
2023,CA,California,Orange,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,23.9,,,20.4,27.5,"3,135,755","2,489,875",06059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-117.761130979135 33.702790446535)
2023,CA,California,Mono,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,31.2,,,23.3,39.5,"13,066","10,809",06051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-118.887441843869 37.9391655989695)
2023,CA,California,Colusa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,35.0,,,26.7,43.7,"22,037","16,122",06011,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-122.238126872813 39.1776793679318)
2023,CA,California,Del Norte,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.6,,,20.9,30.6,"26,589","21,034",06015,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-123.897120966337 41.7431608613822)
2023,AL,Alabama,Bibb,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,43.9,,,35.3,52.7,"21,868","17,522",01007,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.1265925390144 32.9984605509544)
2023,AL,Alabama,Sumter,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.6,,,29.8,42.4,"11,727","9,434",01119,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.1991356439475 32.5909755138009)
2023,CA,California,Lake,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.8,,,22.8,33.1,"67,878","52,978",06033,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-122.753413599125 39.0999886976907)
2023,CA,California,Mariposa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,30.5,,,23.2,38.4,"16,919","13,883",06043,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-119.905412294091 37.5815463688348)
2023,AL,Alabama,Escambia,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.7,,,30.4,41.2,"36,558","28,282",01053,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.1617426535115 31.1261990377952)
2023,CA,California,Lassen,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.1,,,21.6,30.8,"28,861","23,438",06035,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-120.594352001291 40.6734626858289)
2023,CA,California,Kings,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.7,,,27.2,42.6,"152,682","111,961",06031,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-119.815394099578 36.0752380305363)
2023,AL,Alabama,Coosa,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.5,,,27.5,39.3,"10,268","8,603",01037,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.2475655062285 32.9362201904239)
2023,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.2,,,21.8,30.9,"90,441","71,010",01051,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.1484340236509 32.5970686891064)
2023,AL,Alabama,Dale,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.3,,,33.8,48.9,"49,871","38,227",01045,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.6109266826185 31.4316629601359)
2023,CA,California,Alameda,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,22.8,,,18.8,26.6,"1,622,188","1,306,255",06001,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-121.888566503138 37.6463311425304)
2023,AL,Alabama,Tallapoosa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,39.5,,,31.8,47.6,"40,677","32,607",01123,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.797257686572 32.862586933353)
2023,AL,Alabama,Mobile,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.7,,,26.5,35.0,"411,640","316,274",01097,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.20640909701 30.7791692937068)
2023,CA,California,San Benito,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,31.5,,,24.4,39.6,"68,175","51,135",06069,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-121.074673078268 36.605429011687)
2023,AL,Alabama,Morgan,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,38.6,,,31.3,46.2,"125,133","96,099",01103,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.8530296512976 34.453569812448)
2023,AL,Alabama,Cleburne,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.4,,,28.8,46.1,"15,639","12,016",01029,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.5179075897695 33.6749172926082)
2023,AL,Alabama,Marengo,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,43.1,,,35.1,51.4,"18,684","14,502",01091,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.7895124506775 32.2478854975948)
2023,CA,California,Amador,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,29.6,,,22.6,37.5,"41,811","35,299",06005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.650760892534 38.4464297028895)
2023,AL,Alabama,Washington,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.9,,,26.3,37.2,"15,022","11,806",01129,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.2081714139416 31.4075499895542)
2023,CA,California,El Dorado,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,27.7,,,21.5,34.6,"192,215","155,106",06017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.524584137234 38.7786875121222)
2023,CA,California,Fresno,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.7,,,32.2,43.4,"1,017,162","737,124",06019,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-119.64899454546 36.7581714404224)
2023,AL,Alabama,Franklin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.9,,,28.3,39.8,"31,802","23,799",01059,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.8436750232892 34.4417388803873)
2023,AL,Alabama,Baldwin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.4,,,21.0,29.9,"253,507","200,397",01003,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.7226204578951 30.7277455824565)
2023,AL,Alabama,St. Clair,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.6,,,22.7,32.9,"95,552","74,442",01115,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.3145905166032 33.7153193943775)
2023,AL,Alabama,Washington,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.1,,,32.9,49.6,"15,022","11,806",01129,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.2081714139416 31.4075499895542)
2023,AL,Alabama,Greene,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,44.7,,,38.4,50.8,"7,341","5,755",01063,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.9519483428688 32.8530437219041)
2023,AL,Alabama,Covington,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.9,,,30.5,45.9,"37,952","29,514",01039,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.451444907521 31.2486200676573)
2023,CA,California,Merced,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,33.8,,,26.6,40.9,"291,920","209,020",06047,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.717750083358 37.1917830406782)
2023,AL,Alabama,Bibb,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.3,,,27.8,38.9,"21,868","17,522",01007,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.1265925390144 32.9984605509544)
2023,CA,California,Los Angeles,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,26.5,,,23.8,29.5,"9,663,345","7,710,575",06037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-118.224550062411 34.321384729882)
2023,AL,Alabama,Dale,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,,,26.6,36.8,"49,871","38,227",01045,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.6109266826185 31.4316629601359)
2023,AL,Alabama,Tuscaloosa,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.9,,,21.8,30.4,"237,373","189,087",01125,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.5254019048087 33.2894088277374)
2023,CA,California,Mariposa,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.6,,,19.7,29.7,"16,919","13,883",06043,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-119.905412294091 37.5815463688348)
2023,CA,California,Inyo,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.9,,,18.6,27.3,"18,527","14,859",06027,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-117.411112581295 36.5114226868129)
2023,AL,Alabama,Randolph,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.0,,,24.8,35.6,"22,786","17,988",01111,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.4593334042301 33.293864006059)
2023,AL,Alabama,Clarke,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,43.9,,,35.6,52.5,"22,337","17,444",01025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8308687688628 31.6768474292414)
2023,AL,Alabama,Lauderdale,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,35.6,,,28.4,43.5,"96,814","78,262",01077,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.6540983850983 34.9014438477101)
2023,AL,Alabama,Morgan,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.8,,,24.9,34.9,"125,133","96,099",01103,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.8530296512976 34.453569812448)
2023,CA,California,San Benito,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.3,,,20.8,30.3,"68,175","51,135",06069,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-121.074673078268 36.605429011687)
2023,AL,Alabama,Mobile,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,39.0,,,34.2,44.0,"411,640","316,274",01097,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.20640909701 30.7791692937068)
2023,CA,California,Calaveras,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,29.8,,,23.3,37.1,"46,565","38,409",06009,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.554047814815 38.2047708244318)
2023,AL,Alabama,Winston,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.1,,,28.4,40.2,"23,611","18,837",01133,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.373658054727 34.1492657099146)
2023,AL,Alabama,Etowah,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.3,,,27.9,39.0,"103,241","80,652",01055,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.0349319631417 34.0451449448922)
2023,AL,Alabama,Crenshaw,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.6,,,27.7,38.0,"13,101","10,066",01041,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.3135271841638 31.7314522019174)
2023,AL,Alabama,Cullman,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,36.4,,,28.9,44.4,"92,016","71,431",01043,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.8674617693469 34.1321232297422)
2023,AL,Alabama,Marion,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.2,,,26.5,37.8,"29,244","23,108",01093,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.8871984960778 34.1365876476739)
2023,CA,California,Madera,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,,,26.4,37.2,"162,858","118,944",06039,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-119.762622561071 37.2181735184536)
2023,AL,Alabama,Madison,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,39.9,,,33.9,46.1,"412,600","324,132",01089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.550355969647 34.7630088775779)
2023,AL,Alabama,Franklin,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,42.2,,,33.7,50.9,"31,802","23,799",01059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8436750232892 34.4417388803873)
2023,AL,Alabama,Shelby,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.7,,,16.9,24.7,"233,000","180,682",01117,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.6608662882591 33.2645243865867)
2023,CA,California,Marin,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,21.3,,,16.2,27.3,"254,407","206,190",06041,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-122.72355494043 38.0735138436081)
2023,AL,Alabama,Covington,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.9,,,26.6,37.8,"37,952","29,514",01039,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.451444907521 31.2486200676573)
2023,CA,California,Los Angeles,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.2,,,23.2,29.2,"9,663,345","7,710,575",06037,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-118.224550062411 34.321384729882)
2023,AL,Alabama,Blount,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.1,,,23.7,35.0,"59,816","46,099",01009,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.5674545509626 33.9808484356408)
2023,AL,Alabama,Baldwin,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,35.2,,,29.9,40.9,"253,507","200,397",01003,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.7226204578951 30.7277455824565)
2023,CA,California,Humboldt,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,31.3,,,24.9,38.2,"133,985","109,146",06023,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-123.875674190259 40.6992051844633)
2023,CA,California,Glenn,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.0,,,22.8,33.3,"28,129","20,659",06021,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-122.392432829407 39.5983868407646)
2023,AL,Alabama,Randolph,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.8,,,29.5,47.0,"22,786","17,988",01111,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.4593334042301 33.293864006059)
2023,CA,California,Merced,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.2,,,27.6,38.9,"291,920","209,020",06047,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-120.717750083358 37.1917830406782)
2023,CA,California,Napa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,27.9,,,21.6,35.3,"133,216","107,838",06055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-122.330692396629 38.5067022702407)
2023,AL,Alabama,Clarke,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.4,,,29.2,40.4,"22,337","17,444",01025,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.8308687688628 31.6768474292414)
2023,CA,California,Inyo,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,28.2,,,21.2,36.0,"18,527","14,859",06027,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-117.411112581295 36.5114226868129)
2023,AL,Alabama,Lauderdale,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.7,,,22.2,32.0,"96,814","78,262",01077,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.6540983850983 34.9014438477101)
2023,AL,Alabama,Colbert,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.5,,,29.9,46.0,"58,361","45,890",01033,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8049657872681 34.7004396828047)
2023,AL,Alabama,Coosa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.9,,,33.0,51.5,"10,268","8,603",01037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.2475655062285 32.9362201904239)
2023,AL,Alabama,Choctaw,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,36.4,,,31.2,42.3,"12,252","9,839",01023,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.2631706219377 32.0198224293383)
2023,AL,Alabama,Crenshaw,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,40.5,,,32.7,48.7,"13,101","10,066",01041,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.3135271841638 31.7314522019174)
2023,CA,California,Contra Costa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,28.0,,,23.8,32.5,"1,155,025","904,586",06013,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-121.927326815652 37.9192010440958)
2023,AL,Alabama,Madison,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.7,,,18.8,27.0,"412,600","324,132",01089,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.550355969647 34.7630088775779)
2023,CA,California,Del Norte,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,31.0,,,23.2,39.3,"26,589","21,034",06015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-123.897120966337 41.7431608613822)
2023,AL,Alabama,Pickens,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,48.0,,,39.6,56.3,"18,688","15,154",01107,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.0891310718596 33.2807870081005)
2023,AL,Alabama,Geneva,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.0,,,26.6,37.6,"26,988","21,061",01061,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.8396481010202 31.0950365894133)
2023,AL,Alabama,Etowah,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,43.8,,,36.3,51.7,"103,241","80,652",01055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.0349319631417 34.0451449448922)
2023,CA,California,Orange,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.1,,,20.5,27.6,"3,135,755","2,489,875",06059,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-117.761130979135 33.702790446535)
2023,CA,California,Mono,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.5,,,17.2,26.1,"13,066","10,809",06051,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-118.887441843869 37.9391655989695)
2023,AL,Alabama,Dallas,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,46.3,,,38.4,54.4,"36,165","27,736",01047,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.1065206124462 32.3258306814392)
2023,CA,California,Madera,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,36.5,,,29.3,44.1,"162,858","118,944",06039,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-119.762622561071 37.2181735184536)
2023,AL,Alabama,Marion,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,42.4,,,34.0,51.4,"29,244","23,108",01093,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8871984960778 34.1365876476739)
2023,CA,California,Kings,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.4,,,25.5,35.8,"152,682","111,961",06031,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-119.815394099578 36.0752380305363)
2023,CA,California,Butte,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,29.3,,,23.2,35.9,"207,172","164,973",06007,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-121.60115169224 39.6663795928272)
2023,AL,Alabama,Elmore,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,38.9,,,32.0,46.5,"90,441","71,010",01051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.1484340236509 32.5970686891064)
2023,AL,Alabama,Jackson,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.5,,,26.7,38.3,"53,467","42,355",01071,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.9995052603961 34.7796392771775)
2023,CA,California,Lassen,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.2,,,26.7,42.5,"28,861","23,438",06035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.594352001291 40.6734626858289)
2023,CA,California,Humboldt,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.7,,,19.2,28.6,"133,985","109,146",06023,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-123.875674190259 40.6992051844633)
2023,AL,Alabama,Cherokee,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,,,25.7,37.4,"25,666","20,877",01019,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.6038430238838 34.1758355642538)
2023,AL,Alabama,Tallapoosa,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.0,,,25.1,35.6,"40,677","32,607",01123,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.797257686572 32.862586933353)
2023,AL,Alabama,Barbour,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,36.2,,,30.7,41.8,"24,585","19,517",01005,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.3928136383141 31.8698172860413)
2023,AL,Alabama,Fayette,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.7,,,27.1,38.4,"15,967","12,532",01057,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.7389050506601 33.7211713531213)
2023,CA,California,Nevada,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.4,,,16.2,25.2,"102,037","84,878",06057,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-120.767818372764 39.3015981047531)
2023,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,46.1,,,40.1,52.3,"224,980","170,733",01101,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.2076996333806 32.220703470576)
