"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2023,"AR","Arkansas","Drew","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",29.9,"","",26.6,33.3,"16,945","13,230",5043,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-91.7196579038053 33.5894113647675)"
2023,"AR","Arkansas","Fulton","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence",10.6,"","",9.2,11.9,"12,421","9,795",5049,"HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-91.817888079321 36.3816206347765)"
2023,"AR","Arkansas","Howard","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",31.2,"","",27.7,34.8,"12,533","9,311",5061,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-93.9938053308515 34.0889044688856)"
2023,"AR","Arkansas","Miller","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.7,"","",4.2,5.3,"42,415","32,396",5091,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-93.8924281761086 33.3123156126392)"
2023,"AR","Arkansas","Ouachita","BRFSS","Disability","Any disability among adults","%","Crude prevalence",42.8,"","",37.9,47.8,"21,793","16,948",5103,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-92.882040791321 33.593253927504)"
2023,"AR","Arkansas","Pulaski","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.4,4.3,"400,009","307,397",5119,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-92.3119548341849 34.7700394452014)"
2023,"AR","Arkansas","Van Buren","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",5.4,"","",4.7,6.2,"16,142","13,054",5141,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-92.5158922653774 35.5806118772188)"
2023,"CA","California","Marin","BRFSS","Disability","Any disability among adults","%","Crude prevalence",27.5,"","",23.2,32,"254,407","206,190",6041,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-122.72355494043 38.0735138436081)"
2023,"CO","Colorado","Dolores","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",30.2,"","",26.7,33.9,"2,513","2,096",8033,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-108.517382189661 37.7520546286538)"
2023,"CO","Colorado","Lake","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence",10.2,"","",9,11.6,"7,365","5,869",8065,"HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-106.344971513974 39.2024367117474)"
2023,"CO","Colorado","Phillips","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",29.6,"","",26.2,33.2,"4,476","3,359",8095,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-102.357399923211 40.5940489294247)"
2023,"CO","Colorado","Routt","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",24.7,"","",21.5,28.3,"25,064","20,739",8107,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-106.991358943749 40.4849640267694)"
2023,"CO","Colorado","Yuma","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.4,"","",21.5,36.2,"9,862","7,075",8125,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-102.424564854412 40.0028209513012)"
2023,"FL","Florida","Brevard","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",13.1,"","",11.3,15.2,"643,979","528,274",12009,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-80.7322290402972 28.2934562139849)"
2023,"FL","Florida","Citrus","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",15.8,"","",13.4,18.1,"166,696","142,235",12017,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-82.4772202477587 28.8485262076997)"
2023,"FL","Florida","Flagler","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",18.3,"","",15.8,21.1,"131,439","110,520",12035,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-81.3134845980192 29.4615154544014)"
2023,"FL","Florida","Highlands","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence",25.1,"","",22.3,28,"107,614","89,745",12055,"HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-81.3412000386981 27.3435764189607)"
2023,"FL","Florida","Martin","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",2.7,"","",2.4,3.1,"163,315","137,320",12085,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-80.4312703143614 27.0775829017837)"
2023,"FL","Florida","Seminole","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",16.4,"","",14,19.1,"484,271","385,528",12117,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-81.235632248437 28.7167421000311)"
2023,"GA","Georgia","Carroll","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",6.8,"","",5.9,7.7,"127,098","96,984",13045,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-85.0798243523077 33.582899616985)"
2023,"GA","Georgia","Catoosa","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",33.9,"","",27.1,41.7,"68,910","54,038",13047,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-85.1386810142994 34.9040327945415)"
2023,"GA","Georgia","Clayton","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.3,"","",3.8,4.8,"298,300","219,599",13063,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-84.3578579480575 33.5414016249358)"
2023,"GA","Georgia","Jeff Davis","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.8,"","",4.3,5.4,"14,906","11,152",13161,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-82.6366953093619 31.8060289030775)"
2023,"GA","Georgia","Lowndes","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3.8,"","",3.4,4.2,"120,712","91,064",13185,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-83.2675650668111 30.8338264319898)"
2023,"GA","Georgia","McDuffie","BRFSS","Disability","Any disability among adults","%","Crude prevalence",36.6,"","",31.6,41.9,"21,799","16,447",13189,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-82.4820889613078 33.4833148939309)"
2023,"GA","Georgia","Peach","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",39.3,"","",31.1,47.7,"28,805","22,815",13225,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-83.8278402405427 32.5679570126366)"
2023,"GA","Georgia","Sumter","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",28.3,"","",25,31.4,"28,890","22,380",13261,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-84.1964809541096 32.0397994329016)"
2023,"GA","Georgia","Sumter","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.8,"","",4.3,5.4,"28,890","22,380",13261,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-84.1964809541096 32.0397994329016)"
2023,"GA","Georgia","Turner","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence",27.3,"","",24,30.6,"8,909","6,668",13287,"HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-83.6240607423052 31.7163577811279)"
2023,"GA","Georgia","Twiggs","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",39.7,"","",31.3,48.1,"7,691","6,243",13289,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-83.4270456679841 32.6669819807256)"
2023,"GA","Georgia","Twiggs","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",4.1,"","",3.7,4.5,"7,691","6,243",13289,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-83.4270456679841 32.6669819807256)"
2023,"GA","Georgia","Wheeler","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",19,"","",16,22.3,"7,081","5,935",13309,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-82.725207369526 32.1177472167522)"
2023,"ID","Idaho","Bannock","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.1,"","",2.7,3.5,"90,400","67,958",16005,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-112.224464654126 42.6685980174801)"
2023,"ID","Idaho","Caribou","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",10.1,"","",8.8,11.3,"7,219","5,232",16029,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-111.562180546814 42.7704958174665)"
2023,"ID","Idaho","Clearwater","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3.1,"","",2.8,3.5,"9,214","7,803",16035,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-115.656694865225 46.6735928960896)"
2023,"ID","Idaho","Owyhee","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",29.9,"","",26.8,33,"12,722","9,638",16073,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-116.169961362386 42.5814571930845)"
2023,"IL","Illinois","Brown","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",24.5,"","",22.6,26.4,"6,294","5,228",17009,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-90.7503721365036 39.9613825830312)"
2023,"IL","Illinois","Bureau","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.1,"","",3.5,4.7,"32,729","26,017",17011,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-89.5286007041431 41.4040731451308)"
2023,"IL","Illinois","Cook","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31,"","",27.7,34.6,"5,087,072","4,031,580",17031,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-87.8168979519151 41.8399157287328)"
2023,"IL","Illinois","Douglas","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",22.6,"","",19,26.7,"19,629","14,859",17041,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-88.2172568038989 39.7694705783852)"
2023,"IL","Illinois","Lee","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",29,"","",25.4,32.9,"33,654","27,075",17103,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-89.3003384748927 41.7461650352863)"
2023,"IN","Indiana","Clay","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3.1,"","",2.7,3.5,"26,460","20,399",18021,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-87.1156970341882 39.3927502534324)"
2023,"IN","Indiana","Dubois","BRFSS","Disability","Any disability among adults","%","Crude prevalence",31.1,"","",26.5,36,"43,546","33,017",18037,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-86.87967418654 38.3641061248825)"
2023,"IN","Indiana","Henry","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.4,4.4,"48,929","39,114",18065,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-85.3964926671803 39.9310913829344)"
2023,"IN","Indiana","Johnson","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence",26,"","",23.1,29.1,"167,819","127,387",18081,"HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-86.1015201678262 39.4900191572479)"
2023,"IN","Indiana","LaGrange","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",28.3,"","",25.1,31.4,"40,907","28,068",18087,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-85.4265637705832 41.6425933289659)"
2023,"IN","Indiana","Marshall","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.4,4.5,"46,352","35,175",18099,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-86.2617259290156 41.3247781239262)"
2023,"IN","Indiana","Pike","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",33.3,"","",29.5,37,"12,106","9,417",18125,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-87.2321871082488 38.3988569399369)"
2023,"IN","Indiana","Pike","BRFSS","Disability","Any disability among adults","%","Crude prevalence",34.5,"","",29.2,39.8,"12,106","9,417",18125,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-87.2321871082488 38.3988569399369)"
2023,"IN","Indiana","Scott","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.4,4.5,"24,657","19,068",18143,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-85.7470610792329 38.6857746467527)"
2023,"IN","Indiana","Spencer","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",8,"","",7,9.1,"19,910","15,626",18147,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-87.0078072940662 38.014215806549)"
2023,"IN","Indiana","Steuben","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.7,"","",3.2,4.3,"34,917","28,111",18151,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-85.0008949323746 41.6439136976393)"
2023,"IA","Iowa","Fremont","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",20.1,"","",17,23.4,"6,458","5,059",19071,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-95.6047023421803 40.7455695629106)"
2023,"IA","Iowa","Scott","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",28.8,"","",25.9,31.8,"174,270","134,300",19163,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-90.6229482200086 41.6371214525029)"
2023,"IA","Iowa","Tama","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",40.2,"","",32,49.1,"16,833","12,823",19171,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-92.5325291369623 42.0798241878133)"
2023,"KS","Kansas","Anderson","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",30.9,"","",27.4,34.6,"7,838","5,838",20003,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-95.2933688726568 38.2141931918467)"
2023,"KS","Kansas","Barber","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence",14.5,"","",11.9,17.3,"4,071","3,137",20007,"RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-98.6848141558495 37.2289283040021)"
2023,"KS","Kansas","Haskell","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",13.2,"","",11.4,15.2,"3,630","2,660",20081,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-100.871073802866 37.5620393895921)"
2023,"KS","Kansas","Jackson","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",2.9,"","",2.5,3.3,"13,368","10,012",20085,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-95.7936987430142 39.4167647961796)"
2023,"KS","Kansas","Wabaunsee","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",35.1,"","",28,42.7,"7,057","5,423",20197,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-96.2047841037931 38.9532749954216)"
2023,"KS","Kansas","Wallace","BRFSS","Disability","Any disability among adults","%","Crude prevalence",35.3,"","",30.3,40.3,"1,509","1,087",20199,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-101.76373465007 38.9169062823761)"
2023,"LA","Louisiana","Cameron","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",9.3,"","",8.1,10.6,"4,768","3,710",22023,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-93.1937743273004 29.8753419178176)"
2023,"LA","Louisiana","Red River","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",35,"","",31.3,38.8,"7,356","5,645",22081,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-93.3400554898866 32.0931744035427)"
2023,"LA","Louisiana","Red River","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",10.1,"","",9,11.4,"7,356","5,645",22081,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-93.3400554898866 32.0931744035427)"
2023,"ME","Maine","Hancock","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence",12.1,"","",10.7,13.5,"56,526","47,589",23009,"HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-68.3588356549835 44.6432336584807)"
2023,"ME","Maine","Lincoln","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",37.2,"","",34.3,40.3,"36,507","30,624",23015,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-69.5422010988501 44.0633840443308)"
2023,"MD","Maryland","Carroll","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence",10.1,"","",8.9,11.4,"176,639","137,462",24013,"HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-77.0227635353375 39.5629025323817)"
2023,"MI","Michigan","Antrim","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",2.7,"","",2.3,3.1,"24,409","20,323",26009,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-85.1404720041255 44.9989840363288)"
2023,"MI","Michigan","Baraga","BRFSS","Disability","Any disability among adults","%","Crude prevalence",37.3,"","",32,42.3,"8,310","6,876",26013,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-88.3656415192921 46.6623658055755)"
2023,"MI","Michigan","Cass","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",8.8,"","",7.7,10,"51,642","41,306",26027,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-85.9935414758751 41.9154206378426)"
2023,"MI","Michigan","Gogebic","BRFSS","Disability","Any disability among adults","%","Crude prevalence",36.6,"","",31.6,41.9,"14,224","11,925",26053,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-89.6944063949911 46.4088918363673)"
2023,"MI","Michigan","Hillsdale","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.2,"","",3.7,4.8,"45,587","35,783",26059,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-84.5930177282528 41.8877912642905)"
2023,"MI","Michigan","Iosco","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",5.3,"","",4.5,6,"25,373","21,051",26069,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-83.6360248500271 44.3559235019266)"
2023,"MI","Michigan","Lenawee","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",29.8,"","",26.4,33.3,"97,520","77,713",26091,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-84.0663547898499 41.8951017478988)"
2023,"MN","Minnesota","Anoka","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",21.7,"","",19.5,24,"372,441","284,448",27003,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-93.2464484376371 45.2734016200054)"
2023,"MN","Minnesota","Blue Earth","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",9.4,"","",8,10.7,"70,006","56,268",27013,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-94.0669295707349 44.0345454957417)"
2023,"MN","Minnesota","Grant","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",39.7,"","",32,47.7,"6,139","4,712",27051,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-96.0121418802788 45.9341606620888)"
2023,"MN","Minnesota","Jackson","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence",16.7,"","",13.8,20,"9,919","7,831",27063,"RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-95.1541374809809 43.6741709035012)"
2023,"MN","Minnesota","Marshall","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence",21.1,"","",18.3,24.1,"8,810","6,782",27089,"HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-96.3693644206458 48.3582450126042)"
2023,"NE","Nebraska","Cherry","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.1,"","",3.5,4.6,"5,492","4,162",31031,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-101.118490615743 42.5449842734791)"
2023,"NE","Nebraska","Dawes","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",35.5,"","",28.6,43,"8,133","6,654",31045,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-103.135412749731 42.7200608375704)"
2023,"NE","Nebraska","Garfield","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",38.8,"","",30.9,47.1,"1,763","1,422",31071,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-98.9911182720622 41.9142895478018)"
2023,"NE","Nebraska","Perkins","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",40.7,"","",33,49.5,"2,795","2,130",31135,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-101.650140073647 40.8506321595162)"
2023,"NE","Nebraska","Thomas","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence",9,"","",7.9,10.1,"677","525",31171,"HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-100.555663288734 41.9135892531917)"
2023,"NE","Nebraska","Valley","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",30.5,"","",26.9,34.3,"4,012","3,070",31175,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-98.9820851122081 41.5672346166775)"
2023,"NE","Nebraska","Wayne","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",37.3,"","",31.3,43.5,"9,874","7,832",31179,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-97.1192717308651 42.2093316511452)"
2023,"NE","Nebraska","Webster","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",17.6,"","",14.7,20.7,"3,351","2,578",31181,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-98.5000164412109 40.1764244981952)"
2023,"NV","Nevada","Elko","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.3,"","",2.9,3.7,"54,293","40,093",32007,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-115.357816697339 41.146014947299)"
2023,"NV","Nevada","Mineral","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",38.4,"","",29.2,47.7,"4,528","3,656",32021,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-118.434422566639 38.5384503517263)"
2023,"NV","Nevada","Nye","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",21,"","",17.6,25,"55,720","46,506",32023,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-116.471809599714 38.0419684455387)"
2023,"NV","Nevada","White Pine","BRFSS","Disability","Any disability among adults","%","Crude prevalence",37.6,"","",32.6,43.3,"8,522","6,803",32033,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-114.901647765037 39.4423250003683)"
2023,"NJ","New Jersey","Hudson","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",2.6,"","",2.3,2.9,"705,472","568,317",34017,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-74.0775216353661 40.7357102732875)"
2023,"NM","New Mexico","Catron","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",38.8,"","",34.7,42.9,"3,825","3,386",35003,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-108.404715402876 33.9150903459717)"
2023,"NM","New Mexico","Lincoln","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.7,"","",4.1,5.4,"20,029","16,497",35027,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-105.459231313545 33.7455208510099)"
2023,"NM","New Mexico","Los Alamos","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",20.5,"","",17.1,24.3,"19,444","15,411",35028,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-106.306539429798 35.8686843512051)"
2023,"NM","New Mexico","Otero","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.4,4.3,"68,835","54,011",35035,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-105.741478524611 32.6132896393527)"
2023,"NM","New Mexico","Quay","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence",22.3,"","",18.8,26.1,"8,510","6,759",35037,"HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-103.549883052863 35.1039884429704)"
2023,"NM","New Mexico","Taos","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",30.5,"","",26.9,34.3,"34,405","29,128",35055,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-105.63098311438 36.5783384910955)"
2023,"NY","New York","Chemung","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.8,"","",3.3,4.4,"81,325","64,334",36015,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-76.7597380991482 42.1409310401637)"
2023,"NY","New York","Chenango","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",4.1,"","",3.6,4.8,"45,920","36,448",36017,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-75.611354854502 42.4934138951932)"
2023,"NY","New York","Columbia","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.9,"","",3.3,4.5,"60,470","51,121",36021,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-73.6319367338711 42.2500183961169)"
2023,"NY","New York","Cortland","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",3.1,"","",2.7,3.6,"45,752","37,332",36023,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-76.0702852077051 42.5950382162679)"
2023,"NY","New York","Ontario","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",10.5,"","",8.9,12.4,"112,494","91,175",36069,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-77.2997879572198 42.8526286651693)"
2023,"NY","New York","Schuyler","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3,"","",2.7,3.4,"17,507","14,192",36097,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-76.8743925413877 42.3934659710381)"
2023,"NC","North Carolina","Alexander","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",36.5,"","",28.1,45.1,"36,473","29,341",37003,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-81.1770332718611 35.9204725331462)"
2023,"NC","North Carolina","Bertie","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence",6.3,"","",5.6,7,"16,922","14,112",37015,"HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-76.9765261847155 36.066157443707)"
2023,"NC","North Carolina","Bladen","BRFSS","Disability","Any disability among adults","%","Crude prevalence",39.1,"","",34.2,44,"29,484","23,400",37017,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-78.5631528118713 34.6142975484762)"
2023,"NC","North Carolina","Halifax","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",42.6,"","",34,51.2,"47,298","37,177",37083,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-77.6516450517141 36.257829844498)"
